¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181023_s2c3_math_2,00:37:40,226,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:37:50,227,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:38:00,228,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:38:10,229,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:38:20,230,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:38:30,231,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:38:40,232,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:38:50,233,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:39:00,234,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:39:10,235,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:39:20,236,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:39:30,237,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:39:40,238,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:39:50,239,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:40:00,240,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:40:10,241,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:40:20,242,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:40:30,243,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:40:40,244,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:40:50,245,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:41:00,246,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:41:10,247,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:41:20,248,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:41:30,249,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:41:40,250,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:41:50,251,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:42:00,252,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:42:10,253,happy-Ï²ÔÃ
