label,path,time,current_time
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-55.wav,10.0,550.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-56.wav,10.0,560.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-57.wav,10.0,570.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-58.wav,10.0,580.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-59.wav,10.0,590.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-60.wav,10.0,600.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-61.wav,10.0,610.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-62.wav,10.0,620.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-63.wav,10.0,630.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-64.wav,10.0,640.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-65.wav,10.0,650.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-66.wav,10.0,660.0
disgust-厌恶蔑视,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-67.wav,10.0,670.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-68.wav,10.0,680.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-69.wav,10.0,690.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-70.wav,10.0,700.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-71.wav,10.0,710.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-72.wav,10.0,720.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-73.wav,10.0,730.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-74.wav,10.0,740.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-75.wav,10.0,750.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-76.wav,10.0,760.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-77.wav,10.0,770.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-78.wav,10.0,780.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-79.wav,10.0,790.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-80.wav,10.0,800.0
disgust-厌恶蔑视,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-81.wav,10.0,810.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-82.wav,10.0,820.0
disgust-厌恶蔑视,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-83.wav,10.0,830.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-84.wav,10.0,840.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-85.wav,10.0,850.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-86.wav,10.0,860.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-87.wav,10.0,870.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-88.wav,10.0,880.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-89.wav,10.0,890.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-90.wav,10.0,900.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-91.wav,10.0,910.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-92.wav,10.0,920.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-93.wav,10.0,930.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-94.wav,10.0,940.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-95.wav,10.0,950.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-96.wav,10.0,960.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-97.wav,10.0,970.0
disgust-厌恶蔑视,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-98.wav,10.0,980.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_result0181026_j2c5_math_1\cut_result0181026_j2c5_math_1-99.wav,10.0,990.0
